free,frozen
0.015903574119025654,0.01592748926807691
0.020360023479792128,0.018588168793616966
0.014717495871921865,0.013486764509809929
0.0032222515033181187,0.0039050334203780124
0.020648024145995342,0.01914889364168787
0.0002435146323645221,-0.00045838048445087654
0.003204882167805373,0.004020495893145015
0.013145539906103287,0.011804158283031496
0.005002831791580176,0.005353434558645093
0.007172623048412818,0.0074030687688437236
0.007997115491291007,0.007673532783550957
0.014015865261590765,0.013701816828343455
0.011299312498644493,0.010193237762692764
0.006840511026411977,0.006561078386444152
0.009102691008541358,0.008174053248701435
0.009722655032720462,0.008752170235498374
0.005784343096812861,0.0049316710068444125
0.010509862473608717,0.011629670239942158
0.017636684303350997,0.017529500034104084
0.017143640404554655,0.016722637242135602
0.0109988907700391,0.011209060657364739
0.007893795816198812,0.008045771500089394
0.020796719390744067,0.02116495104192817
0.003714110106242896,0.003687768899815591
0.008715486194477817,0.008679471788715448
0.007489058504678292,0.00806366657409091
0.009450843453032431,0.007774361112558803
0.0069551504595577185,0.007661257105198077
0.01406624102154827,0.01384858158601171
0.006755145831677717,0.00599448235147193
0.013943490680770415,0.01198253999679455
0.004538561641625749,0.004947247287080181
0.012309202726733887,0.010845806164789584
0.004352206326818486,0.005802941769091213
0.009011487927357786,0.008844426537210515
0.020493128014170664,0.014817113378069152
0.009063921940774267,0.007299802905321562
0.007571037876308001,0.009260530289431107
0.0021407685881369987,0.001344507101086051
0.004486809860170082,0.0037840565085771882
0.001940225631537007,-0.0008994423457456824
0.008512113392134979,0.008714324230635923
0.007076442030774316,0.007640676611301189
0.010650240350018686,0.009604405937269161
0.0062127628593270645,0.005860868087997934
5.188202028585942e-05,-1.2970505071485672e-05
0.005966799844800336,0.005903881041515957
0.0031079607415485377,0.0022355507088331616
0.007220292160227737,0.008245782930810769
0.008481694699965181,0.007713425252504569
0.010845200736367133,0.01030150993428014
0.015426355488004112,0.015085441554567536
0.007731181173630974,0.004978126414240447
0.017476077567956605,0.016152934202726676
0.0005160014190039031,0.000870752394569102
0.008905940167255766,0.008483489956030654
0.013662226159244978,0.014797905806730016
0.0076157483778730994,0.00809688771582534
0.010799352931332606,0.009661404585262406
0.0048650362417868576,0.004941564901770029
0.0065431424696620055,0.00486992972506467
0.010258591570440234,0.008694781879824337
0.018055086835751966,0.017847407907375212
0.01336149986796939,0.012424082387113788
0.01149193119724451,0.010779665341356048
0.016016843418590165,0.01534622582657516
0.002940567856326015,0.004149467975037874
0.01732311986618798,0.017184620137860485
0.006385002037766596,0.004910047159741443
0.005365068526557076,0.004135980100473058
0.004768454837230651,0.006956179996069983
0.01555215095836962,0.015034113328998011
0.007078655384716637,0.0066067450257355775
0.002962017102247111,0.002815486220863944
0.00549306500543062,0.006154729653812141
0.007540700958194174,0.007719061821857082
0.016122881977375186,0.0152233640016817
0.0031756604065320826,0.0014629446816608882
0.007222324334259567,0.005373495799591316
0.004701302040291594,0.006032725469671069
0.007801425777814591,0.008018706867117142
0.012250381158508572,0.01135479193543229
0.005956408273729008,0.005533539532186382
0.010997216753784539,0.011549986908075294
0.005612000897920105,0.005582720893235388
0.02181046130090719,0.022371117912519167
0.011541187863782026,0.011361480786318295
0.0026493575307987294,0.003444164790038451
0.010404195201379224,0.011421866768832917
0.018228372858623443,0.016495240417693596
0.0019270786211888213,0.0028137157332851215
0.00953561833909014,0.01002765230911537
0.002101328260653179,0.00015483471394286963
0.01130118648366818,0.009722965927345562
0.008537279453614044,0.008674297518919044
0.0019940800747779985,0.0007373941943188966
0.006980022359403093,0.0064550624605065055
0.003891431508358023,0.0038057710663501054
0.005603841079419497,0.004542919710014776
0.005105910396012825,0.006744677393141524
0.007565547659887262,0.007984154210569278
0.0061400270702596516,0.006127722406792185
0.003766563804683265,0.003963211714164722
0.012920038705137221,0.014118578465869114
0.005904366817019474,0.007243275277384442
0.007750979179550643,0.007245928674500135
0.006060996148853776,0.006490093221339005
0.002845711367035958,0.0020795583066801626
0.00710847627720268,0.008920440818450392
0.008120672407367496,0.008336439065534218
0.014011397537614656,0.014223831382944335
0.011981636839192122,0.011547519562409764
0.020366369610225976,0.019252407957511875
0.0058283273542128755,0.003555910912859145
0.005769020251778889,0.00517788724685278
0.011544011544011579,0.009808637259617614
0.009688982604111773,0.009720611491829179
0.009385109569153754,0.010253889504909769
0.00790185069661059,0.006250535148557224
0.008458807687599434,0.007430530052638051
0.010071704357418637,0.008858246001103132
0.008520786163100702,0.009110274514007088
0.006080647442103321,0.006374345976873974
0.0084713595583161,0.007436162870945451
0.00286610595212039,0.0023449957790076525
0.011591907264741907,0.01249704288079978
0.012425437266201572,0.011869376200586423
0.006260487183937902,0.0054272985014175434
0.0052866433740300645,0.00659521846661168
0.005656454795850557,0.006184109161135071
0.00880234417866188,0.00982967347272326
0.006142683702376139,0.007848181765624157
